sigla_provincia;denominazione_ita;lat;lon;superficie_kmq
LC;Cassina Valsassina;45,9319904;9,4793854;2,7243
LC;Castello di Brianza;45,7558403;9,3482512;3,5941
LC;Cernusco Lombardone;45,6904976;9,3975537;3,7419
LC;Cesana Brianza;45,8194671;9,3007643;3,6953
LC;Civate;45,8258633;9,3473994;9,2704
LC;Colico;46,1338495;9,3750111;35,0639
LC;Colle Brianza;45,7617034;9,3659087;8,3179
LC;Cortenova;45,9997327;9,3837512;11,7688
LC;Costa Masnaga;45,7696326;9,2762982;5,6179
LC;Crandola Valsassina;46,0221977;9,3801035;8,8068
LC;Cremella;45,7399525;9,3034098;1,8932
LC;Cremeno;45,9333814;9,4736257;13,1833
LC;Dervio;46,0770926;9,306729;11,6954
LC;Dolzago;45,7683821;9,3436502;2,2583
LC;Dorio;46,101749;9,3193677;11,6556
LC;Ello;45,7878257;9,365692;2,4193
LC;Erve;45,8207545;9,4455939;6,2005
LC;Esino Lario;45,9949367;9,335366;18,0526
LC;Galbiate;45,8143592;9,3744399;15,6446
LC;Garbagnate Monastero;45,7723912;9,3026695;3,4965
LC;Garlate;45,8042826;9,404088;3,3023
LC;Imbersago;45,7052944;9,4446061;3,1445
LC;Introbio;45,976319;9,4518048;26,0331
LC;Lecco;45,8557688;9,3933923;45,1348
LC;Lierna;45,9561578;9,3069375;11,2384
LC;Lomagna;45,6675938;9,3756718;3,9135
LC;Malgrate;45,8518932;9,3734068;1,8954
LC;Mandello del Lario;45,9172827;9,3195249;43,3309
LC;Margno;46,0304947;9,379984;3,5859
LC;Merate;45,6985451;9,4100149;11,0634
LC;Missaglia;45,7085189;9,3343062;11,5189
LC;Moggio;45,9312658;9,4900395;13,4294
LC;Molteno;45,7770764;9,3065866;3,1193
LC;Monte Marenzo;45,7709452;9,4535332;3,0584
LC;Montevecchia;45,7054692;9,3806468;5,7993
LC;Monticello Brianza;45,7106958;9,3150383;4,6072
LC;Morterone;45,8762649;9,4827587;13,7102
LC;Nibionno;45,753128;9,2639575;3,5135
LC;Oggiono;45,7919173;9,3509847;7,9575
LC;Olgiate Molgora;45,7297891;9,402992;7,091
LC;Olginate;45,80229;9,4103244;8,0004
LC;Oliveto Lario;45,9299918;9,2839673;15,6963
LC;Osnago;45,6757428;9,3880167;4,4936
LC;Paderno d'Adda;45,6802565;9,4473934;3,563
LC;Pagnona;46,0598329;9,4024443;9,1968
LC;Parlasco;46,0181403;9,3453815;2,9972
LC;Pasturo;45,9513959;9,4434422;21,7839
LC;Perledo;46,0153004;9,2955719;13,6837
LC;Pescate;45,8299841;9,3945409;2,1001
LC;Premana;46,0522504;9,4231058;33,6353
LC;Primaluna;45,986894;9,429466;22,4254
LC;Robbiate;45,6888328;9,4398136;4,7003
LC;Rogeno;45,783329;9,2669637;4,8248
LC;Santa Maria Hoè;45,7436397;9,3715013;2,8344
LC;Sirone;45,772556;9,3236467;3,2057
LC;Sirtori;45,7352868;9,333863;4,2907
LC;Sueglio;46,085705;9,3330968;4,1084
LC;Suello;45,8185587;9,3081594;2,629
LC;Taceno;46,0209606;9,3651434;3,7516
LC;Valgreghentino;45,7694459;9,4131965;6,2463
LC;Valmadrera;45,8469862;9,3602709;12,5992
LC;Varenna;46,0106262;9,2835877;12,5679
LC;Vercurago;45,8107602;9,4248005;2,1157
LC;Viganò;45,7260803;9,3241967;1,6049
LC;Verderio;45,663076;9,4394887;6,4653
LC;La Valletta Brianza;45,7307357;9,3654233;8,7846
LC;Valvarrone;46,0830999;9,3630663;14,9218
LO;Abbadia Cerreto;45,3123939;9,5925249;6,1986
LO;Bertonico;45,2338898;9,6686016;20,8317
LO;Boffalora d'Adda;45,3586344;9,4946905;8,1303
LO;Borghetto Lodigiano;45,2127426;9,4980235;23,6411
LO;Borgo San Giovanni;45,2756374;9,4253413;7,5038
LO;Brembio;45,2151046;9,5696971;17,0835
LO;Casaletto Lodigiano;45,2931359;9,3618133;9,7506
LO;Casalmaiocco;45,3530479;9,3716625;4,7138
LO;Casalpusterlengo;45,1777976;9,6510712;25,609
LO;Caselle Landi;45,1037685;9,7919901;26,0043
LO;Caselle Lurani;45,2804351;9,3601395;7,6782
LO;Castelnuovo Bocca d'Adda;45,112369;9,8694131;20,3232
LO;Castiglione d'Adda;45,215687;9,6950303;12,9782
LO;Castiraga Vidardo;45,2564556;9,4026397;5,0381
LO;Cavenago d'Adda;45,2839675;9,601795;16,098
LO;Cervignano d'Adda;45,373834;9,4226379;4,0688
LO;Codogno;45,1600278;9,7031917;20,8695
LO;Comazzo;45,4406577;9,4639616;12,8023
LO;Cornegliano Laudense;45,2844063;9,47245;5,6998
LO;Corno Giovine;45,1331676;9,7557533;9,9361
LO;Cornovecchio;45,1361361;9,7976232;6,5317
LO;Corte Palasio;45,3132838;9,5627725;15,6782
LO;Crespiatica;45,3570602;9,5746095;7,0319
LO;Fombio;45,1367943;9,6835988;7,3971
LO;Galgagnano;45,3578833;9,442958;6,0109
LO;Graffignana;45,2113252;9,453272;10,9213
LO;Guardamiglio;45,1090622;9,6813057;10,4374
LO;Livraga;45,1926331;9,5448086;12,3711
LO;Lodi;45,3144099;9,5037208;41,3786
LO;Lodi Vecchio;45,3007166;9,4148464;16,4503
LO;Maccastorna;45,1466303;9,8525327;5,7452
LO;Mairago;45,2522636;9,5784982;11,2472
LO;Maleo;45,1682079;9,7645369;19,8334
LO;Marudo;45,2525597;9,374991;4,2024
LO;Massalengo;45,2635192;9,4898503;8,4767
LO;Meleti;45,118798;9,8367805;7,3856
LO;Merlino;45,4329051;9,4298794;10,7302
LO;Montanaso Lombardo;45,3352848;9,4630882;9,5212
LO;Mulazzano;45,3721519;9,3979284;15,579
LO;Orio Litta;45,157213;9,5553131;9,783
LO;Ospedaletto Lodigiano;45,1692293;9,5809635;8,4968
LO;Ossago Lodigiano;45,2448672;9,5364797;11,525
LO;Pieve Fissiraga;45,2626941;9,4592515;12,2653
LO;Salerano sul Lambro;45,2945701;9,3856847;4,3749
LO;San Fiorano;45,1359382;9,7219177;8,9657
LO;San Martino in Strada;45,2707935;9,5305323;13,1484
LO;San Rocco al Porto;45,0804733;9,6982919;30,562
LO;Sant'Angelo Lodigiano;45,238119;9,4095785;20,0529
LO;Santo Stefano Lodigiano;45,1220738;9,7430538;10,5321
LO;Secugnago;45,2303463;9,5914169;6,7459
LO;Senna Lodigiana;45,1472496;9,5935848;27,0154
LO;Somaglia;45,1469862;9,6378862;20,8222
LO;Sordio;45,3401996;9,3668676;2,8206
LO;Tavazzano con Villavesco;45,3275049;9,4096956;16,0684
LO;Terranova dei Passerini;45,1986831;9,6782873;11,2567
LO;Turano Lodigiano;45,2482403;9,6227199;16,3773
LO;Valera Fratta;45,2568245;9,33351;8,0146
LO;Villanova del Sillaro;45,2373117;9,4808905;13,4986
LO;Zelo Buon Persico;45,4116133;9,4292324;18,8824
LO;Castelgerundo;45,20018;9,7378137;19,8696
RN;Bellaria-Igea Marina;44,1475882;12,4580573;18,1698
RN;Cattolica;43,9637506;12,7446422;6,1953
RN;Coriano;43,96439;12,6025326;46,7666
RN;Gemmano;43,9043175;12,5828289;18,8499
RN;Misano Adriatico;43,973345;12,6932352;22,345
RN;Mondaino;43,8560103;12,6713804;19,84
RN;Montefiore Conca;43,8906534;12,6112639;22,3216
RN;Montegridolfo;43,8590451;12,6891418;6,9373
RN;Morciano di Romagna;43,9137249;12,6459361;5,44
RN;Riccione;44,0000099;12,6550568;17,5208
RN;Rimini;44,0608861;12,5656286;135,7915
RN;Saludecio;43,8726508;12,6688082;34,2646
RN;San Clemente;43,9322292;12,6256041;20,6958
RN;San Giovanni in Marignano;43,9389701;12,7124586;21,3734
RN;Santarcangelo di Romagna;44,0628768;12,4470221;45,0587
RN;Verucchio;43,9836895;12,4213817;27,3019
RN;Casteldelci;43,7913749;12,1551182;49,6767
RN;Maiolo;43,873616;12,3108707;24,2755
RN;Novafeltria;43,8958199;12,2892668;41,8381
RN;Pennabilli;43,8182921;12,2647715;69,8034
RN;San Leo;43,8961623;12,3432792;53,136
RN;Sant'Agata Feltria;43,864023;12,2084525;79,7408
RN;Talamello;43,9048873;12,286131;10,5887
RN;Poggio Torriana;43,9956987;12,3868813;34,7351
RN;Montescudo-Monte Colombo;43,9255872;12,5505032;32,3479
RN;Montecopiolo;43,8399389;12,3647291;35,8116
RN;Sassofeltrio;43,8904448;12,4805379;21,0784
PO;Cantagallo;44,0282526;11,1078096;95,6224
PO;Carmignano;43,8138139;11,0183474;38,4275
PO;Montemurlo;43,9268837;11,0371366;30,7758
PO;Poggio a Caiano;43,816268;11,0558538;5,9995
PO;Prato;43,8806048;11,0970325;97,3521
PO;Vaiano;43,9686299;11,1233131;34,1088
PO;Vernio;44,0533294;11,1557588;63,3768
KR;Belvedere di Spinello;39,213603;16,8868357;30,3109
KR;Caccuri;39,2271195;16,7802802;61,3762
KR;Carfizzi;39,3061153;16,9760971;20,7254
KR;Casabona;39,248382;16,95829;67,6721
KR;Castelsilano;39,2705307;16,7668595;40,063
KR;Cerenzia;39,2449605;16,7828007;21,9655
KR;Cirò;39,381607;17,0596456;71,0449
KR;Cirò Marina;39,3652128;17,1308293;41,6808
KR;Cotronei;39,1895078;16,6967722;79,2012
KR;Crotone;39,0802866;17,125383;181,9947
KR;Crucoli;39,4246097;17,0036888;50,425
KR;Cutro;39,0331118;16,9819446;133,6858
KR;Isola di Capo Rizzuto;38,9589497;17,0956412;126,6438
KR;Melissa;39,305109;17,0228126;51,6315
KR;Mesoraca;39,082442;16,7938554;94,7896
KR;Pallagorio;39,3082392;16,9133413;44,4826
KR;Petilia Policastro;39,1105674;16,792697;98,3481
KR;Roccabernarda;39,1338696;16,8717215;64,888
KR;Rocca di Neto;39,1916287;17,0023311;44,9243
KR;San Mauro Marchesato;39,1026835;16,9225301;41,9108
KR;San Nicola dell'Alto;39,2881224;16,9757477;7,8517
KR;Santa Severina;39,1477621;16,9149544;52,3117
KR;Savelli;39,3122185;16,7808124;48,9212
KR;Scandale;39,123057;16,9585158;54,2595
KR;Strongoli;39,2674219;17,052721;85,5577
KR;Umbriatico;39,3527326;16,9171788;73,3549
KR;Verzino;39,3123987;16,8616722;45,6322
VV;Acquaro;38,5554914;16,189955;25,2495
VV;Arena;38,5628663;16,209991;34,3219
VV;Briatico;38,7243666;16,0341465;27,9223
VV;Brognaturo;38,6014411;16,3424681;25,689
VV;Capistrano;38,690582;16,2886835;21,1225
VV;Cessaniti;38,6638635;16,0295822;17,9691
VV;Dasà;38,5652783;16,1964376;6,4627
VV;Dinami;38,5295467;16,1476951;44,4447
VV;Drapia;38,6660282;15,9112149;21,5938
VV;Fabrizia;38,483486;16,303084;40,003
VV;Filadelfia;38,7834694;16,2934256;31,5038
VV;Filandari;38,615324;16,0313758;18,8395
VV;Filogaso;38,6808272;16,2308614;23,8975
VV;Francavilla Angitola;38,7779302;16,2706572;28,6319
VV;Francica;38,6182255;16,1016828;22,7009
VV;Gerocarne;38,587063;16,2206777;45,2254
VV;Ionadi;38,6277287;16,0544408;8,8113
VV;Joppolo;38,5838179;15,8974616;21,6692
VV;Limbadi;38,558707;15,9620169;29,1519
VV;Maierato;38,706978;16,1923254;39,9325
VV;Mileto;38,6031248;16,0598903;35,6532
VV;Mongiana;38,5133491;16,3192324;18,4089
VV;Monterosso Calabro;38,7178442;16,2873806;18,3653
VV;Nardodipace;38,474089;16,3429464;33,3029
VV;Nicotera;38,5434963;15,9318901;28,2468
VV;Parghelia;38,6817479;15,9242273;7,9491
VV;Pizzo;38,7358176;16,1615857;22,8879
VV;Pizzoni;38,6233316;16,2494825;21,7004
VV;Polia;38,7508329;16,3140456;31,5057
VV;Ricadi;38,6241238;15,8663825;22,5378
VV;Rombiolo;38,5975282;16,0015724;22,8427
VV;San Calogero;38,5705722;16,0132685;25,3367
VV;San Costantino Calabro;38,6333028;16,070807;6,7892
VV;San Gregorio d'Ippona;38,6432154;16,1017296;12,5345
VV;San Nicola da Crissa;38,6642905;16,2862375;19,3959
VV;Sant'Onofrio;38,6964331;16,1428264;18,6586
VV;Serra San Bruno;38,573482;16,3269373;40,5725
VV;Simbario;38,6107124;16,3382588;20,8328
VV;Sorianello;38,5921562;16,2328584;9,5926
VV;Soriano Calabro;38,5963641;16,2301018;15,4369
VV;Spadola;38,6035531;16,3365019;9,6462
VV;Spilinga;38,6284627;15,9058275;17,4235
VV;Stefanaconi;38,676116;16,1271644;23,1798
VV;Tropea;38,67854;15,8978837;3,6604
VV;Vallelonga;38,6468744;16,295977;17,6406
VV;Vazzano;38,6334477;16,245989;20,2027
VV;Vibo Valentia;38,6761528;16,1015668;46,5709
VV;Zaccanopoli;38,6640098;15,9306789;5,3751
VV;Zambrone;38,6986912;15,9898127;15,7735
VV;Zungri;38,6566932;15,9836271;23,4549
VB;Antrona Schieranco;46,0614271;8,1150995;100,1815
VB;Anzola d'Ossola;45,989491;8,3474609;13,6569
VB;Arizzano;45,9556198;8,5831089;1,5995
VB;Arola;45,8095455;8,3587581;6,6126
VB;Aurano;45,9987237;8,5879951;21,1563
VB;Baceno;46,2615084;8,3194837;77,2735
VB;Bannio Anzino;45,9844783;8,1461873;39,4656
VB;Baveno;45,9089304;8,5048327;17,1002
VB;Bee;45,9627376;8,5802311;3,5046
VB;Belgirate;45,8383609;8,5715879;7,1292
VB;Beura-Cardezza;46,0788949;8,2993364;28,5514
VB;Bognanco;46,1227956;8,2063952;57,9948
VB;Brovello-Carpugnino;45,842755;8,5331948;8,2233
VB;Calasca-Castiglione;46,0038367;8,1702429;57,0676
VB;Cambiasca;45,964306;8,5411319;3,9645
VB;Cannero Riviera;46,0220744;8,6793313;14,4193
VB;Cannobio;46,0617344;8,7001927;52,5335
VB;Caprezzo;45,9806676;8,5612856;7,2565
VB;Casale Corte Cerro;45,9167894;8,4150551;12,5227
VB;Ceppo Morelli;45,9713805;8,0667094;40,1858
VB;Cesara;45,8351078;8,3659338;11,6545
VB;Cossogno;45,9639938;8,5100243;40,2573
VB;Craveggia;46,1406507;8,4897857;36,2167
VB;Crevoladossola;46,1560584;8,3035773;39,8738
VB;Crodo;46,2234753;8,3234113;53,5753
VB;Domodossola;46,1153096;8,2920422;36,8911
VB;Druogno;46,1353644;8,4318072;29,6091
VB;Formazza;46,3767467;8,4267294;130,6467
VB;Germagno;45,8924866;8,3879633;2,8976
VB;Ghiffa;45,9563626;8,6170738;14,6546
VB;Gignese;45,8605858;8,509891;14,5784
VB;Gravellona Toce;45,9276017;8,4314215;14,2127
VB;Gurro;46,0859738;8,5701145;13,2848
VB;Intragna;45,995311;8,576344;9,9219
VB;Loreglia;45,9063761;8,3710295;9,1531
VB;Macugnaga;45,9686455;7,9678173;99,568
VB;Madonna del Sasso;45,7923555;8,3681379;15,4114
VB;Malesco;46,1266674;8,5003587;43,1763
VB;Masera;46,136986;8,3264764;20,3537
VB;Massiola;45,9122507;8,3196804;8,0549
VB;Mergozzo;45,9609939;8,4529325;26,9947
VB;Miazzina;45,9752321;8,5239177;21,175
VB;Montecrestese;46,1654942;8,3264836;86,1483
VB;Montescheno;46,0666167;8,2329065;22,1708
VB;Nonio;45,8450705;8,3767951;9,7997
VB;Oggebbio;45,9969278;8,6528753;21,439
VB;Omegna;45,8756277;8,4089282;30,3719
VB;Ornavasso;45,9692058;8,4157734;25,9194
VB;Pallanzeno;46,0434824;8,2578588;4,3658
VB;Piedimulera;46,0271082;8,2598102;7,5656
VB;Pieve Vergonte;46,0055697;8,2684859;41,672
VB;Premeno;45,977136;8,5914628;7,8796
VB;Premia;46,2688543;8,3395321;88,9024
VB;Premosello-Chiovenda;46,0027486;8,3294231;34,1628
VB;Quarna Sopra;45,8730578;8,3722386;9,3948
VB;Quarna Sotto;45,8682394;8,3638816;16,3739
VB;Re;46,1305711;8,5443725;27,1522
VB;San Bernardino Verbano;45,9568073;8,5201786;26,6756
VB;Santa Maria Maggiore;46,1350695;8,4668701;53,7054
VB;Stresa;45,8839001;8,540731;35,3592
VB;Toceno;46,1434588;8,4675593;15,7687
VB;Trarego Viggiona;46,0339071;8,663992;18,9006
VB;Trasquera;46,2124969;8,2140018;39,6013
VB;Trontano;46,1222623;8,3344822;56,7344
VB;Valstrona;45,9073024;8,3408185;51,8893
VB;Vanzone con San Carlo;45,9799804;8,110361;15,7344
VB;Varzo;46,2067422;8,2554792;93,7665
VB;Verbania;45,9214574;8,5510787;37,4934
VB;Vignone;45,9604484;8,5663943;3,3806
VB;Villadossola;46,0677274;8,2601325;18,7332
VB;Villette;46,1313074;8,5340765;7,3834
VB;Vogogna;46,0078467;8,2954852;15,6245
VB;Borgomezzavalle;46,0470825;8,1882525;19,0831
VB;Valle Cannobina;46,0851824;8,5808222;55,1741
MB;Agrate Brianza;45,5754636;9,3517641;11,2176
MB;Aicurzio;45,6407083;9,4110373;2,4676
MB;Albiate;45,6567015;9,26134;2,8631
MB;Arcore;45,6269745;9,3210811;9,2455
MB;Barlassina;45,656125;9,1305081;2,756
MB;Bellusco;45,6185699;9,4177921;6,5372
MB;Bernareggio;45,6500413;9,4056753;5,9338
MB;Besana in Brianza;45,7007697;9,2885111;15,7578
MB;Biassono;45,628575;9,2762308;4,8948
MB;Bovisio-Masciago;45,6111006;9,148662;4,9323
MB;Briosco;45,7093014;9,2371969;6,6128
MB;Brugherio;45,5510368;9,3000603;10,4121
MB;Burago di Molgora;45,5959286;9,3790694;3,4317
MB;Camparada;45,6550033;9,3223784;1,6337
MB;Carate Brianza;45,6770606;9,2331221;9,9166
MB;Carnate;45,6510728;9,3783364;3,4702
MB;Cavenago di Brianza;45,5853025;9,4148772;4,3932
MB;Ceriano Laghetto;45,6272005;9,0790679;7,078
MB;Cesano Maderno;45,6264876;9,1480286;11,5157
MB;Cogliate;45,6457609;9,0818465;6,9549
MB;Concorezzo;45,5910629;9,338658;8,5081
MB;Correzzana;45,6678626;9,3044636;2,506
MB;Desio;45,6201241;9,2088266;14,754
MB;Giussano;45,6914293;9,20493;10,2805
MB;Lazzate;45,6687841;9,0841894;5,3139
MB;Lesmo;45,6463895;9,3024806;5,1171
MB;Limbiate;45,605041;9,1230275;12,286
MB;Lissone;45,6105418;9,2438562;9,2958
MB;Macherio;45,6413139;9,2712061;3,1826
MB;Meda;45,6615589;9,1552722;8,3083
MB;Mezzago;45,625978;9,4394806;4,3185
MB;Misinto;45,6646391;9,077475;5,1093
MB;Monza;45,5843974;9,2735825;33,0867
MB;Muggiò;45,5936711;9,2295601;5,4764
MB;Nova Milanese;45,5869933;9,201717;5,8456
MB;Ornago;45,5983291;9,4220095;5,8844
MB;Renate;45,7226699;9,2846741;2,8878
MB;Ronco Briantino;45,6677832;9,4007212;2,9685
MB;Seregno;45,6502205;9,201766;13,0449
MB;Seveso;45,6473597;9,1385122;7,4024
MB;Sovico;45,6493697;9,2648947;3,263
MB;Sulbiate;45,6348345;9,4214832;5,2018
MB;Triuggio;45,6592025;9,2644511;8,3378
MB;Usmate Velate;45,6506726;9,3614608;9,7508
MB;Varedo;45,5980559;9,1570648;4,848
MB;Vedano al Lambro;45,6095353;9,272889;1,9793
MB;Veduggio con Colzano;45,7358021;9,2676126;3,5554
MB;Verano Brianza;45,6846601;9,2296085;3,5184
MB;Villasanta;45,6042805;9,3019524;4,8648
MB;Vimercate;45,6131733;9,3697491;20,7181
MB;Busnago;45,6171804;9,4661925;5,7763
MB;Caponago;45,5653201;9,377033;5,0384
MB;Cornate d'Adda;45,6487676;9,463887;13,8153
MB;Lentate sul Seveso;45,6782259;9,1192427;13,9782
MB;Roncello;45,6048874;9,4569624;3,1611
FM;Altidona;43,1066923;13,794408;12,9725
FM;Amandola;42,980398;13,3557101;69,494
FM;Belmonte Piceno;43,0914934;13,5388213;10,5319
FM;Campofilone;43,0793004;13,8145364;12,2112
FM;Falerone;43,1078082;13,4739075;24,6124
FM;Fermo;43,160558;13,7183933;124,532
FM;Francavilla d'Ete;43,1909745;13,5399486;10,2041
FM;Grottazzolina;43,1109671;13,6010084;9,2618
FM;Lapedona;43,1097211;13,7721495;14,9249
FM;Magliano di Tenna;43,1385566;13,586217;7,9294
FM;Massa Fermana;43,1503891;13,4756382;7,7274
FM;Monsampietro Morico;43,0676416;13,555842;9,7625
FM;Montappone;43,1354822;13,4693551;10,4054
FM;Montefalcone Appennino;42,987671;13,4595656;15,992
FM;Montefortino;42,9426141;13,3412338;78,6156
FM;Monte Giberto;43,0912525;13,6308586;12,5337
FM;Montegiorgio;43,1300034;13,5377838;47,4458
FM;Montegranaro;43,2333628;13,6325961;31,4183
FM;Monteleone di Fermo;43,0473977;13,5288098;8,2142
FM;Montelparo;43,0179714;13,5353676;21,6262
FM;Monte Rinaldo;43,0283339;13,5809039;7,9216
FM;Monterubbiano;43,0853802;13,7164312;32,2351
FM;Monte San Pietrangeli;43,1917666;13,579604;18,4509
FM;Monte Urano;43,2061911;13,6711127;16,7156
FM;Monte Vidon Combatte;43,0496182;13,6307106;11,167
FM;Monte Vidon Corrado;43,1213713;13,4844825;5,949
FM;Montottone;43,0619286;13,5848071;16,3789
FM;Moresco;43,0856845;13,7324426;6,3504
FM;Ortezzano;43,0315507;13,6074938;7,0749
FM;Pedaso;43,0979966;13,8409187;3,847
FM;Petritoli;43,0669649;13,656164;24,0023
FM;Ponzano di Fermo;43,1018929;13,6586425;14,2677
FM;Porto San Giorgio;43,1844148;13,7963864;8,7932
FM;Porto Sant'Elpidio;43,2579592;13,7580697;18,1256
FM;Rapagnano;43,160982;13,5928008;12,6456
FM;Santa Vittoria in Matenano;43,0199224;13,4967193;26,179
FM;Sant'Elpidio a Mare;43,2291392;13,6865322;50,5172
FM;Servigliano;43,0807524;13,4921828;18,4918
FM;Smerillo;43,0044218;13,4454726;11,2924
FM;Torre San Patrizio;43,184427;13,6075292;11,9329
BT;Andria;41,2269972;16,2952003;402,8821
BT;Barletta;41,3195048;16,2771701;149,3513
BT;Bisceglie;41,2424117;16,5026076;69,2439
BT;Canosa di Puglia;41,2253386;16,0626379;150,9317
BT;Margherita di Savoia;41,3725648;16,1488835;35,6977
BT;Minervino Murge;41,0891341;16,0796598;257,4065
BT;San Ferdinando di Puglia;41,3007425;16,0688328;41,2298
BT;Spinazzola;40,9693785;16,0892592;184,0052
BT;Trani;41,2740349;16,4172134;103,4761
BT;Trinitapoli;41,3595174;16,0855425;148,7657
SU;Arbus;39,5738451;8,4987144;269,1174
SU;Armungia;39,5380239;9,4148604;54,7539
SU;Ballao;39,5734514;9,3821398;46,6242
SU;Barrali;39,4759138;9,1051094;11,2269
SU;Barumini;39,6936402;9,0171406;26,3994
SU;Buggerru;39,4016751;8,4334191;48,3317
SU;Burcei;39,3607775;9,4012382;94,8516
SU;Calasetta;39,0740744;8,3797872;31,0599
SU;Carbonia;39,2015492;8,5238554;145,5415
SU;Carloforte;39,1409087;8,2757127;51,101
SU;Castiadas;39,2431201;9,5192322;103,8877
SU;Collinas;39,6472773;8,8297908;20,8264
SU;Decimoputzu;39,341775;8,8825679;44,7736
SU;Dolianova;39,3943536;9,219634;84,3042
SU;Domus de Maria;38,9519039;8,8542327;97,136
SU;Domusnovas;39,3647147;8,6217156;80,592
SU;Donori;39,4412698;9,133946;35,3087
SU;Escalaplano;39,6348965;9,355357;94,0356
SU;Escolca;39,6800175;9,1106848;14,7598
SU;Esterzili;39,7421968;9,3177867;100,7428
SU;Fluminimaggiore;39,4296042;8,5078654;108,182
SU;Furtei;39,5572557;8,9511936;26,1114
SU;Genoni;39,7909164;8,9726947;43,7929
SU;Genuri;39,7401657;8,9229149;7,5149
SU;Gergei;39,6955872;9,0795925;36,1778
SU;Gesico;39,6199568;9,0887686;25,6223
SU;Gesturi;39,7444674;9,0104769;46,8295
SU;Giba;39,062054;8,6003079;30,4364
SU;Goni;39,5739405;9,2823075;18,5982
SU;Gonnesa;39,2590776;8,4465837;48,0554
SU;Gonnosfanadiga;39,5044595;8,633139;125,1869
SU;Guamaggiore;39,5853243;9,0653838;16,8014
SU;Guasila;39,5629515;9,0298519;43,5101
SU;Guspini;39,6067284;8,6086565;174,6654
SU;Iglesias;39,3209551;8,5337186;208,2299
SU;Isili;39,7680339;9,1299682;67,8361
SU;Las Plassas;39,6747608;8,978953;11,0416
SU;Lunamatrona;39,6367836;8,9027447;20,5853
SU;Mandas;39,6479166;9,1296802;45,0144
SU;Masainas;39,0357849;8,6153348;23,6861
SU;Monastir;39,38343;9,0439989;31,7868
SU;Muravera;39,3426996;9,5759325;93,5065
SU;Musei;39,2985256;8,689379;20,2739
SU;Narcao;39,1903437;8,678025;85,8744
SU;Nuragus;39,773587;9,0448425;19,8991
SU;Nurallao;39,8055384;9,095437;34,7617
SU;Nuraminis;39,4407938;9,0135571;45,1794
SU;Nurri;39,7089479;9,2161264;73,6723
SU;Nuxis;39,1485126;8,7620425;61,5918
SU;Orroli;39,6518535;9,2602527;75,5932
SU;Ortacesus;39,5231509;9,0883595;23,6259
SU;Pabillonis;39,6078029;8,711662;37,4236
SU;Pauli Arbarei;39,6610416;8,9326415;15,1381
SU;Perdaxius;39,1594194;8,6179617;29,4953
SU;Pimentel;39,4980874;9,0660502;14,9677
SU;Piscinas;39,0692178;8,6662685;16,8946
SU;Portoscuso;39,2013126;8,4117885;38,0899
SU;Sadali;39,8043519;9,2514469;49,6103
SU;Samassi;39,4883645;8,9071566;42,0434
SU;Samatzai;39,4834873;9,043249;31,1592
SU;San Basilio;39,5196376;9,2092131;44,6243
SU;San Gavino Monreale;39,5502833;8,7771697;87,3983
SU;San Giovanni Suergiu;39,1095347;8,5065897;72,3709
SU;San Nicolò Gerrei;39,4789166;9,293833;63,5145
SU;San Sperate;39,3524368;9,013614;26,2413
SU;San Vito;39,4140197;9,5030754;231,6382
SU;Sanluri;39,5470911;8,8785622;84,2252
SU;Santadi;39,081653;8,7598981;116,4841
SU;Sant'Andrea Frius;39,4753732;9,1856026;36,1629
SU;Sant'Anna Arresi;38,9949875;8,6122899;36,6787
SU;Sant'Antioco;39,0329141;8,4290532;87,8946
SU;Sardara;39,6086234;8,8075609;56,2294
SU;Segariu;39,5698395;8,9841747;16,6918
SU;Selegas;39,578183;9,1033065;20,3934
SU;Senorbì;39,5270601;9,143454;34,2889
SU;Serdiana;39,3935894;9,151796;55,706
SU;Serramanna;39,4353226;8,8961613;83,8383
SU;Serrenti;39,4999678;8,9724659;42,7842
SU;Serri;39,7046037;9,1538265;19,1826
SU;Setzu;39,7343702;8,9403248;7,7682
SU;Seui;39,838708;9,346135;148,2049
SU;Seulo;39,8751027;9,2334262;58,788
SU;Siddi;39,6718864;8,8831269;11,0203
SU;Siliqua;39,2626056;8,7919524;189,8443
SU;Silius;39,5362417;9,2934797;38,3587
SU;Siurgus Donigala;39,5899059;9,2121338;76,3871
SU;Soleminis;39,3431764;9,1768933;12,7937
SU;Suelli;39,5740932;9,1376454;19,1982
SU;Teulada;38,969828;8,7277344;246,1839
SU;Tratalias;39,1160269;8,5786093;31,0024
SU;Tuili;39,7137647;8,963353;24,5857
SU;Turri;39,7029359;8,9225336;9,6009
SU;Ussana;39,4037939;9,0860824;32,8211
SU;Ussaramanna;39,6908897;8,9032756;9,7603
SU;Vallermosa;39,3663699;8,7765191;61,7509
SU;Villacidro;39,443285;8,7345376;183,475
SU;Villamar;39,6166581;8,9718756;38,5293
SU;Villamassargia;39,2552138;8,6699122;91,3876
SU;Villanova Tulo;39,7898167;9,1917465;40,4494
SU;Villanovaforru;39,6241415;8,8728313;10,9328
SU;Villanovafranca;39,6463064;9,0120743;27,59
SU;Villaperuccio;39,1137402;8,6489869;36,4283
SU;Villaputzu;39,5346598;9,5514436;181,3074
